200003670106000980000780020860507010702000430030420800000859000541600000009014000;258193674176245983493786521864537219712968435935421867327859146541672398689314752
350040000001006075700080106003021009420000300080950260035800610900760040004000028;356147892891236475742589136563421789429678351187953264235894617918762543674315928
007400000136002900000060508002041003700003190500700060000300020080076054094080601;857439216136852947429167538962541783748623195513798462675314829281976354394285671
035000084000000706006710520084350000090000010502479300800020937200035600060190000;735962184128543796946718523684351279397286415512479368851624937279835641463197852
090135004050200300200008607907003006002080100030490080400301900105020070000064008;796135824854276391213948657987513246542687139631492785478351962165829473329764518
097002103000003005200800064050901400701200000800430600600090072510087900004500030;497652183168743295235819764356971428741268359829435617683194572512387946974526831
500700108001008630600200009000170094724000300800603002070506000008000015930804270;543769128291458637687231549356172894724985361819643752172596483468327915935814276
400801006307094000080020070209000000000008350650409200090042105070006803160500004;425871936317694582986325471239157648741268359658439217893742165574916823162583794
340100090000007400807900021100400008280006970500030040020070030910243056006050000;342185697691327485857964321173492568284516973569738142425671839918243756736859214
960500304000000070500200108020080000400070906103405200050003690001028730309001040;968517324214836579537294168726189453485372916193465287852743691641928735379651842
092410750070600003003005206000078034068501900000200000035009000720000010400000825;692413758574682193183795246251978634368541972947236581835129467726854319419367825
040005080600100203005290100270009000080610007304008006400700098000001500028000430;142365789697184253835297164276439815589612347314578926451723698963841572728956431
019054000000070009457300600085600010300800007260017085000020008030000040142090700;619254873823176459457389621785632914391845267264917385576423198938761542142598736
302100470000030800870609003085000007900060020403705106040580200001006700590001004;362158479159437862874629513685312947917864325423795186746583291231946758598271634
060004050500903020040000309010300900007010630908240075200078006050190080100005207;369824751571963824842751369615387942427519638938246175293478516756192483184635297
000700900800439506306020700007000893003001004540060020014200000900050071020803000;451786932872439516396125748167542893283971654549368127614297385938654271725813469
500000001090400200002307800064508300080002705007149002000060190031200400076003008;543826971798451236612397854264578319189632745357149682825764193931285467476913528
170609508204080007090500000008040100000006003060003290002000630085130070409705020;173629548254381967896574312328947156941256783567813294712498635685132479439765821
002107000750304000008000063405000090019003086060200001600705904000008127320900000;932167845756384219148592763475816392219473586863259471681725934594638127327941658
060450320500067010790012086400590003080020000002704001006003000000086409100900070;861459327523867914794312586417598263389621745652734891946273158275186439138945672
800006290150030008040205300906800000700003100005100074208709040000600750060041009;873416295152937468649285317916874532724593186385162974238759641491628753567341829
007056020061000300405810070030001009009407800800060050290005037070600408610030000;387956124961274385425813976736581249159427863842369751298145637573692418614738592
708390000012006800000008009005001200400280013000000694600030051040607020850900470;768395142912746835534128769395461287476289513281573694627834951149657328853912476
100000532000495000070010600380009700614007008900106000500000206003054089008020370;149768532236495817875312694382549761614237958957186423591873246723654189468921375
208000003090040015070003069801006400000020000046908300100800074009500000364017058;218695743693742815475183269821356497937421586546978321152839674789564132364217958
208090070037820069005601000009530100070040000000002304003080006010950043020006708;268493571137825469495671832649538127372149685581762394753284916816957243924316758
400610000302070041000200083240006098035020064007500010169000057870000000004190000;498613275352978641716254983241736598935821764687549312169382457873465129524197836
070100000930207608018004090090300507300085021000400000600500002002760850000002940;576198234934257618218634795491326587367985421825471369689543172142769853753812946
000103074570008610040005029608020900100300000720084006003000000002700490000410085;286193574579248613341675829638521947194367258725984136413859762852736491967412385
080900207003764010004005900050080090670010084042000300090043768000200050100508003;586931247923764815714825936351487692679312584842659371295143768438276159167598423
020603050004100060900807041705034000009500720100000008008000002056020310007069000;821643957574192863963857241785234196639581724142976538398415672456728319217369485
030600240209010037100050800000004070080925000002000605040070098053086024007309106;538697241269418537174253869315864972786925413492731685641572398953186724827349156
700000256024070800001509030302001900080002610050040080400136500000084000603000740;739418256524673891861529437342861975987352614156947382478136529295784163613295748
657000920000000014003008000700081600420703050900560030280005046001046509000010073;657134928892657314143928765735481692426793851918562437289375146371246589564819273
010006020903200045605004070004128500007005003800300060000092001780600400032047900;418756329973281645625934178364128597297465813851379264546892731789613452132547986
205080907003005064010000003090720145600003002040900000000500070074092080800010526;265384917983175264417269853398726145651843792742951638126538479574692381839417526
100007920008010040760208005080046310009500800006030007007004690040080500205600001;153467928928315746764298135582746319379521864416839257837154692641982573295673481
002870010300005000940000005205040080070900236060080090031604009580003000009010067;652879413317465928948132675295346781874951236163287594731624859586793142429518367
089014006360950004070000500640780000007002130200503000000609080000000420491200700;589314276362957814174826593643781952957462138218593647725649381836175429491238765
000709082802030040090100530070000609106000000520300000040063750900802003608450001;365749182812635947794128536473581629186294375529376814241963758957812463638457291
600049301005200006980010072708600040100090000000003705029008010507001090040075603;672849351415237986983516472738652149156794238294183765329468517567321894841975623
138709000029640080000005002750000090040050006806370054000810040010000300902006071;138729465529643187467185932751264893243958716896371254375812649614597328982436571
047800000680005073302010080003000000700463015010290006054680000900020008000107640;547832961681945273392716584863571492729463815415298736154689327976324158238157649
000280650009005000420003801010068300030001960704000000006037008350010294840050030;173284659689175423425693871912568347538741962764329185296437518357816294841952736
040385000020004750060970401800040160009507002000108003170000089495003000306000020;741385296923614758568972431837249165619537842254168973172456389495823617386791524
390000050005024810001080600500340700076009000040016980600230040830005200002007108;398671452765924813421583697589342761176859324243716985617238549834195276952467138
500600028008900004000057003805023900240000067007016005003004079020100000706089010;539641728678932154412857693865723941241598367397416285183264579924175836756389412
070380960030006071400005208000709806706003400205000000809600042010052000000104300;572381964938246571461975238143729856786513429295468713859637142314852697627194385
000060789400703500060090200870000010301004000500130607000589042100007096008200300;213465789489723561765891234876952413321674958594138627637589142152347896948216375
070034050460790180003000020120600300048002095000470006200080000009003000516920004;871234659462795183953861427127659348648312795395478216234586971789143562516927834
090023007506804200010050800307960520920070001800000000000300086004007090002610035;498123657576894213213756849347961528925478361861235974159342786634587192782619435
260300500900080047018006300007050002190003000005109803006700000300460010080902705;264397581953281647718546329837654192192873456645129873526718934379465218481932765
305007008014900502009010060090008003407300200000465090060070100001250800780000040;325647918614983572879512364196728453457391286238465791563874129941256837782139645
000900410008603000200108300090430002042000005170580900001007680504201090300090050;736925418418673529259148367895436172642719835173582946921357684584261793367894251
020083000716209000500040091490000800000000347008001500007300902000075060031026700;924183675716259438583647291495732816162598347378461529657314982249875163831926754
250006004071980030800005901000020050406098000000703028030050140900040086000812007;259136874671984235843275961387421659426598713195763428738659142912347586564812397
008073209004000060070509034627008000000090150100034008000085900042010370900200601;568473219394821567271569834627158493483792156159634728716385942842916375935247681
097000085006170402203009010000260003018405600000000950002040800730000000405016079;197624385856173492243859716579268143318495627624731958962547831731982564485316279
296008005700304010430000600680105200009003804020000700000450020140009070005801036;296718345758364912431592687687145293519273864324986751863457129142639578975821436
905300070000002400080670013030006509702050040000000860007009104040800290601003050;915384672376192485284675913138746529762958341459231867827569134543817296691423758
097000500004010003006540280005270001208400036000000900300620057450009100000800002;897362514524918673136547289965273841218495736743186925389621457452739168671854392
602980000430005000090003502000120980870000100009740050004060200105400308360000009;652984731431275896798613542543126987876539124219748653984361275125497368367852419
209000503000690000100720800006900010910030048507084260705300400800010000000250037;269841573378695124154723896486972315912536748537184269725369481893417652641258937
000006408010950030502300190001080070004005300370420080230100007480002009060040500;793216458618954732542378196951683274824795361376421985235169847487532619169847523
700100426003096000500400008907008300036020785054010000080703510010000200000050064;798135426243896157561472938927568341136924785854317692682743519415689273379251864
060030001908007002403609050080400070600103085500000209040078096059060007200050030;765832941918547362423619758182495673697123485534786219341278596859364127276951834
100000580803007020064023070700040100000002095009360000035100064408000700002009310;127694583893517426564823971786945132341782695259361847935178264418236759672459318
027010640450070900010305080100007306005004890073200050600009070084060200000503001;327918645458672913916345782149857326265134897873296154631429578584761239792583461
486050300301400000700230006005000610097804030100900070000082000003690405508007091;486159327321476958759238146845723619697814532132965874914582763273691485568347291
010000572020800063300500400090003200080102000065470010600031809057060100008940007;816394572524817963379526481791683245483152796265479318642731859957268134138945627
100460070900000530006052804079100020500080407060500900201000603005018000340000090;158463279924871536736952814879146325513289467462537981281794653695318742347625198
900060050060409000013082400305120060000750082001006070008004509600201800107000003;984367251562419738713582496375128964496753182821946375238674519659231847147895623
000090134050000680600002009500800910238000000900036250027013090001400000800070040;782695134159347682643182579576824913238951467914736258427513896391468725865279341
006002541400009000851000270500430620010800097008970100020100000304000805009304000;936782541472519386851643279597431628613825497248976153725168934364297815189354762
048000000500064970060520010000040100001009086009003004050807209700210030203095000;348971652512364978967528413835642197421759386679183524156837249794216835283495761
004050060700920100500016900600000701003005008905407300069800032000040800020003647;194758263736924185582316974648239751273165498915487326469871532357642819821593647
003050001510000070000004680100470200060020000420863509200100908040039006730200100;683752491514698372972314685198475263365921847427863519256147938841539726739286154
008430600070008920935060001400000070000973010002506080800021735200000000001005004;128439657674158923935267841493812576586973412712546389849621735257394168361785294
470800150006900203000071400520100040680040902007036800000012000050409000100380709;479823156816954273235671498523198647681547932947236815398712564752469381164385729
280600040005080007400309025050100080601700030000003094097240603002075000510800200;289657341135482967476319825953124786641798532728563194897241653362975418514836279
000004007570890400000600380080100090010702045046039020001000079850060200023408010;638214957572893461194657382285146793319782645746539128461325879857961234923478516
003020870605103200080597000204000050030905006100300400500006087008200010041700900;913624875675183249482597631294861753837945126156372498529416387768239514341758962
000000087907400306003508400018004520006002709500010008009000001320006900650207030;245639187987421356163578492718964523436852719592713648879345261324186975651297834
271050000000000003480600070020034907005009210107820600504200009800500360030000041;271358496956471823483692175628134957345769218197825634564213789819547362732986541
003090205000504006006070190042000903700015004069002080020001000000830070904020300;873196245291584736456273198542768913738915624169342587327451869615839472984627351
000200005020094863700100090035000400210003000970506080109407002600019700000080500;493268175521794863768135294835971426216843957974526381189457632652319748347682519
060197003430200570000000980107350200040000008250004030000879000001630094308010062;865197423439268571712543986187356249943721658256984137624879315571632894398415762
009700600060080940870005200402000003500008796700901005030040072051000000600052810;329714658165283947874695231492567183513428796786931425938146572251879364647352819
900023080000461009014800307000500003100342090607080250068204070090007100700050000;956723481873461529214895367429576813185342796637189254368214975592637148741958632
603095400040000800050002090009310060580700004001006270024051306000208001060030950;613895427942673815857142693279314568586729134431586279724951386395268741168437952
030700106682000030100000059000030000006297040250008307000009280071340905905016000;539784126682951734147623859798435612316297548254168397463579281871342965925816473
900018724500600003000009080030001060210005400894060300602040008070080200001003090;963518724528674913147329586735491862216835479894762351652947138379186245481253697
005076200006000805000028043000701500081003000650084009072005036040090002908100700;835476291426319875719528643394761528281953467657284319172845936543697182968132754
040090070700025068003000020051000900000184000620039000008002506395008007460000013;246893175719425368583761429851276934937184652624539781178342596395618247462957813
605008000879206004000090600700050030043000820586003900420780000000910250900300047;635148792879236514214597683792851436143679825586423971421785369367914258958362147
203009000017300069500480000020040170186020900090500803000004250000030008050267010;243679581817352469569481732325948176186723945794516823631894257472135698958267314
170390008020060530000001704009040050048000902200800307006080000090075160350200000;175394628924768531683521794739142856548637912261859347416983275892475163357216489
500804090002700043001930700980000000000000257204173006060500800000019400030002079;573824691892761543641935728987256314316498257254173986169547832728319465435682179
000801900460270000801003065900000002704000003005649100008100200000780406500036007;357861924469275381821493765986317542714528693235649178678154239193782456542936817
036010500208000004001938000050093200610050000079064810403700009080000070000500002;736412598298675134541938726854193267612857943379264815423781659985326471167549382
000000050004803009170060204090182005720400080001905300000040100300207600480390007;932714856564823719178569234693182475725436981841975362257648193319257648486391527
610007083050000004000082500200030079700900015004008600086005300903614200001090040;612547983857369124349182567265431879738926415194758632486275391973614258521893746
403870100102064007059003400600590783091000000000000002000006000507130890000080354;463875129182964537759213468624591783891327645375648912938456271547132896216789354
008049100005000300600010290000103940070000026590008000080900070723050000100420680;238649157915782364647315298862173945371594826594268731486931572723856419159427683
360000900000106700408023001704002000850410020000500410030001280002879650500000009;361785942295146738478923561714362895859417326623598417937651284142879653586234179
091500060805007030000080002000003908503600170049010320070250080300040001020009740;291534867865127439437986512612473958583692174749815326974251683356748291128369745
000000003802000560060740008015006037030801096400970000091300240008200670704095080;149568723872139564563742918915426837237851496486973152691387245358214679724695381
640900200509080300081705060010042870000150406060300020073001048000200009400030050;647913285529486317381725964915642873732158496864379521273591648158264739496837152
300706800005310709002098501060049050200000000754200003030000040941085070000100608;319756824485312769672498531163849257298573416754261983836927145941685372527134698
000000146790020085050608000820070409300000000000019073012090007060740018900360200;238957146796124385154638792821573469379486521645219873412895637563742918987361254
060210009093004506014050037500007602070060080000908400000020001906380020040705300;765213849293874516814659237538147692479562183621938475387426951956381724142795368
003090801070304060249100007800409005965008700000030100000000900002867503510020080;653792841178354269249186357831479625965218734724635198386541972492867513517923486
008070160500008007020306400087004023002100095000602010630000009001205046094000080;348579162516428937729316458187954623462137895953682714635841279871295346294763581
564009100801720000090040036900053072005400608070100000200600000100070005050008390;564389127831726549792541836916853472325497618478162953249635781183974265657218394
804002010670081000001000302005040700710600890000930520200000060350010900008459000;834592617672381459591764382925148736713625894486937521249873165357216948168459273
000650070030000004460090802020970000013002005708305400801000050200047039000001208;182654973937128564465793812524976381613482795798315426841239657256847139379561248
056200030004017000900003078602000507005900481400100002089560000000302010000048025;756289134834617259921453678612834597375926481498175362289561743547392816163748925
000370400031600078205080006500809024082034057603000000000920103300010540096000000;869372415431695278275481936517869324982134657643257891754928163328716549196543782
001600000745000030080094000100000500030102067079380000002903050068705010000208406;291637845745821639683594271126479583834152967579386124412963758968745312357218496
204160000000000160900000078067928000401073000020000050800640013009050804003002095;284167539735894162916235478567928341491573286328416957852649713679351824143782695
001003400970000065008260300000050072800904001360087000000705040019030020405010098;621573489973841265548269317194356872857924631362187954286795143719438526435612798
005610080400200306100900027000000230807304000026001900050006001708490050030057890;275613489489275316163948527541769238897324165326581974952836741718492653634157892
000950020604078003125000970700032460000000850009504100801600000002019740070040000;387951624694278513125463978758132469413796852269584137841627395532819746976345281
600420507000000039085360100460902000300006290070004810500000028930710400000000300;693421587124857639785369142461982753358176294279534816517643928932718465846295371
030009600400600517020001080709480030085000904000027000950706820060300001103000400;531879642498632517627541389719485236285163974346927158954716823862354791173298465
040280000100000298000600700400002080009070063653090400304005007081040029070100506;745289631136457298298613754417362985829574163653891472364925817581746329972138546
050040097000005002246001805074012360003504000000800900025070480890003000031600200;358246197719385642246791835574912368983564721162837954625179483897423516431658279
000065030092430500080000160170650400500083600006000007400000902027008010003019005;714865239692431578385927164178652493549783621236194857451376982927548316863219745
010000097075400000200030106400080570068013900007509003090050082800006015600200040;316825497975461238284937156439682571568713924127549863793154682842396715651278349
090000084500040020460107500000705230010800600309001070001002860000350000780000340;193526784578943126462187593846795231217834659359261478931472865624358917785619342
205098000047000000000006215580040900602005001019320806800019000706000002000703040;265198374147532689398476215583641927672985431419327856854219763736854192921763548
200607090360480020000009085600700040480001057000008109946130000017004230020500000;258617493369485721174329685691753842482961357735248169946132578517894236823576914
108490075020001360004007009002300900430060010007852000500040023000900008040276000;168493275729581364354627189682314957435769812917852436596148723271935648843276591
004005000900160704650040098106030070020904300097600085060300000578010020000052801;714895632982163754653247198146538279825974316397621485261389547578416923439752861
003800971950600000007003400100700608008950027060010093014009050520304000000060080;643825971951647832287193465195732648438956127762418593814279356526384719379561284
009054003102007400000610079040005030300000680081900004608700310050180002400032000;879254163162397458534618279246875931395421687781963524628749315953186742417532896
108020900009000002050060173002900610570004000600100854087000090000400060010095320;138527946769341582254869173842953617571684239693172854387216495925438761416795328
000010040706025000104007590800064205000002470009073016670000050028051700030000108;352819647796425381184637592817964235563182479249573816671248953928351764435796128
500000783016000029040009006000780040001030060609010507820503000050100072003470090;592641783316857429748329156235786941471935268689214537827593614954168372163472895
400520061060074000009030708100003206030400005986000000000010802807005090503906104;478529361361874529259631748145793286732468915986152437694317852817245693523986174
070005024100930700060014900000281039008070406005043000006008000403020085500090207;379865124154932768862714953647281539238579416915643872726458391493127685581396247
036025900000040000495003760009007650600409300070080001080001073302008040750000200;836725914127946835495813762249137658618459327573682491984261573362578149751394286
040008520207000000010300604428000050530006710000509038002400000870100003600087009;346918527287654391915372684428731956539846712761529438192463875874195263653287149
005000340673800209048052060069080000000009010032704005400500073020016000080070901;215697348673841259948352167769185432854239716132764895491528673327916584586473921
006008057300900020040260009027090040030100578104003000080654003700020000010300286;296438157378915624541267839827596341639142578154783962982654713763821495415379286
080400700000006250096350040200015000800000017309760020170030000004080630050109004;582491763431876259796352148247915386865243917319768425178634592924587631653129874
009800016070230004608071000900007280520300000006500371304009060800050900001000052;239845716175236894648971523913467285527318649486592371354729168862154937791683452
800002001004500090090300670070080320945600000000410000320009746160030905000870030;836792451714568293592341678671985324945623817283417569328159746167234985459876132
316002900709050020000043000005008004004590080000600079007300201508701003100000860;316872945749156328852943716975218634634597182281634579467389251528761493193425867
000045010026300007070090805900180000705604000040009020053001049607002008410050300;389745216526318497174296835962183574735624981841579623253861749697432158418957362
308040002140302060002098050000000007007634091051280006076000904003750000820000030;398546172145372869762198453634915287287634591951287346576823914413759628829461735
815003700007020040409050306000807420100000080708064009000100905603000070000532000;815643792367921548429758316596817423142395687738264159284176935653489271971532864
082790400000600500040200008009000086075004003003120705307000902694010000100005030;582793461731648529946251378419537286275864193863129745357486912694312857128975634
400000080000076004027095030079100620001963000380000001050002800638510700090004010;465321987913876254827495136579148623241963578386257491154732869638519742792684315
051400000000010874007096002008024301600175009090030740946800020020000030000060058;251487693369512874487396512578924361634175289192638745946853127825741936713269458
370005006000020004040301800504000100126070300008069052200907001060800520901040080;379485216815726934642391875594238167126574398738169452283957641467813529951642783
045000706000610000900054380200307010310000905068000200002846070070003009004900528;145238796783619452926754381259367814317482965468195237592846173871523649634971528
090000003302100406804007050600031200500020009007058041060005027105406300978000000;796542813352189476814367952649731285581624739237958641463895127125476398978213564
000006085360700290040030007059600100807900030400000520900302700070004060025080003;792416385361758294548239617259643178817925436436871529984362751173594862625187943
047050020100006009063907004501002043070800000800019060024100507080060200009023080;947351628158246379263987154591672843476835912832419765624198537385764291719523486
050023000900600120600007034086000040509010007203008000401905706700240095000080000;854123679937654128612897534186579243549312867273468951421935786768241395395786412
350470000129030006000010080006008923780000000002041050070083160060900507500000840;358476291129835476647219385416758923785392614932641758274583169861924537593167842
001000730930070608800020105400037000070080000006501802085360009210008340000900000;521896734934175628867423195458237961172689453396541872785364219219758346643912587
300607000400000019002040050290304000050026000001080047000950082100008503003170604;315697428468235719972841356297314865854726931631589247746953182129468573583172694
300290074400100809050000000604000028010680500570000031200059000060002400890067013;386295174427136859159748362634571928912683547578924631241359786763812495895467213
905800000004000036032074910350000207806002040000136000040607005000910700208000001;915863472784291536632574918351489267896752143427136859149627385563918724278345691
410000023008950006067200000800710000094608050003000140001070300040000002026180790;419867523238951476567243981852714639194638257673529148981472365745396812326185794
020530070903010050060002400035728090080000530700040201600900000050076000470000308;821534976943617852567892413135728694284169537796345281612983745358476129479251368
100000000400030259280076400007325064000840070003900128361050000000080007050002000;135294786476138259289576431817325964692841375543967128361759842924683517758412693
000048090308092004040506720025000063180053000600800040060001000032000107009070250;276148395358792614941536728725419863184653972693827541567281439432965187819374256
900207000040000081700060500008300050004180970300024600890000105203090460017003002;985217346642935781731468529168379254524186973379524618896742135253891467417653892
015820000400503002020400067030200800680704900000001046009050210100308050060000793;715826439496573182823419567934265871681734925257981346349657218172398654568142793
003001020700500001000400387208060970100083402600000000907005010840309000052706004;483671529729538641516492387238164975175983462694257138967845213841329756352716894
007004008002000100000908070480027095360000000200061804610400900950070020000605301;197234568832756149546918273481327695365849712279561834613482957958173426724695381
